instance,seed,solution_id,cost,tw_violation
1,19,41,27452.70543676381,293.49918328685794
1,20,0,27073.237713789298,275.2462308479669
1,20,1,27046.66631421821,275.42804012946436
1,20,2,27011.58290607712,275.6499850079552
1,20,3,27012.781081218167,275.46305916069826
1,20,4,27010.22917098273,275.655902854138
1,20,5,26985.697190928695,276.16123779647523
1,20,6,26899.442179119906,280.7368072256836
1,20,7,26998.679282523633,276.09144939900676
1,20,8,27002.05408113721,275.9627006965814
1,20,9,27004.183656718284,275.6885182110963
1,20,10,26901.476076855906,279.6825028160408
1,20,11,27001.620642414768,276.0199368302142
1,20,12,26881.427137431452,281.0846017386812
1,20,13,26938.561094770143,278.06370998197144
1,20,14,26915.12581987084,279.0199951930169
1,20,15,26913.943604555887,279.561910362049
1,20,16,26912.707734257056,279.64224867649386
1,20,17,26936.691499734447,278.2230438910694
1,20,18,26928.105498851655,278.79663846754187
1,20,19,26920.33291451255,278.8007155089578
1,20,20,26933.222349910662,278.71262558739136
1,20,21,26930.422552054308,278.7899848356719
1,20,22,26923.06339940576,278.79847096442273
1,20,23,26932.237039240186,278.75655124340875
1,20,24,26909.258275217948,279.659608043843
1,20,25,26908.236801930492,279.6784791102633
1,20,26,26871.869757091823,281.44488595892926
1,20,27,26872.157968778512,281.11667089120255
1,20,28,26872.37123622203,281.11638011437776
